source_coupling,source_field,source_temperature,target_coupling,target_field,target_temperature,fit_error
0.45,0.20000000000000007,2.0,0.2,0.20000000000000007,1.65,0.0012653403153445545
0.45,0.4,0.6,0.2,0.4,0.6,0.07342807838415029
0.45,0.4,0.95,0.2,0.4,0.6,0.024060294230999184
0.45,0.4,1.2999999999999998,0.2,0.4,0.95,0.011228693721794606
0.45,0.4,1.65,0.2,0.4,1.2999999999999998,0.00581796366473116
0.45,0.4,2.0,0.2,0.4,1.65,0.003555191208523319
0.7,-0.4,0.6,0.2,-0.4,0.6,0.10944105503901745
0.7,-0.4,0.95,0.2,-0.4,0.6,0.030734262127166796
0.7,-0.4,1.2999999999999998,0.2,-0.4,0.95,0.01727885328035026
0.7,-0.4,1.65,0.2,-0.4,1.2999999999999998,0.009540377684688059
0.7,-0.4,2.0,0.2,-0.4,1.65,0.0059059554726645395
0.7,-0.2,0.6,0.2,-0.4,0.6,0.0465235408391276
0.7,-0.2,0.95,0.2,-0.4,0.95,0.010867469802246652
0.7,-0.2,1.2999999999999998,0.2,-0.4,1.2999999999999998,0.003930050881263035
0.7,-0.2,1.65,0.2,-0.4,2.0,0.00197689587604872
0.7,-0.2,2.0,0.2,-0.2,1.65,0.0021251006261455373
0.7,0.0,0.6,0.7,0.0,0.6,0.00010516689680748684
0.7,0.0,0.95,0.2,0.0,2.0,0.00010046348669464969
0.7,0.0,1.2999999999999998,0.2,0.0,2.0,0.0003091902724154941
0.7,0.0,1.65,0.2,0.0,2.0,0.00041087380113519564
0.7,0.0,2.0,0.2,0.0,2.0,0.0004666829170739034
0.7,0.20000000000000007,0.6,0.2,0.4,0.6,0.04424701812870602
0.7,0.20000000000000007,0.95,0.2,0.4,0.95,0.009647596796474247
0.7,0.20000000000000007,1.2999999999999998,0.2,0.4,1.2999999999999998,0.0035572262759737973
0.7,0.20000000000000007,1.65,0.2,0.4,2.0,0.0015612597623928903
0.7,0.20000000000000007,2.0,0.2,0.20000000000000007,1.65,0.001534610709265766
0.7,0.4,0.6,0.2,0.4,0.6,0.10396283995626868
0.7,0.4,0.95,0.2,0.4,0.6,0.027924575123877797
0.7,0.4,1.2999999999999998,0.2,0.4,0.95,0.015200984793762754
0.7,0.4,1.65,0.2,0.4,1.2999999999999998,0.008052833176047606
0.7,0.4,2.0,0.2,0.4,1.65,0.004776303464717418
0.95,-0.4,0.6,0.2,-0.4,0.6,0.11718496640136725
0.95,-0.4,0.95,0.2,-0.4,0.6,0.05379509804276348
0.95,-0.4,1.2999999999999998,0.2,-0.4,0.6,0.015993805266265277
0.95,-0.4,1.65,0.2,-0.4,0.95,0.008751645757468712
0.95,-0.4,2.0,0.2,-0.4,1.2999999999999998,0.00553131813286493
0.95,-0.2,0.6,0.2,-0.4,0.6,0.04427578395690671
0.95,-0.2,0.95,0.2,-0.4,0.6,0.007455435366974164
0.95,-0.2,1.2999999999999998,0.2,-0.4,0.95,0.003987326872819095
0.95,-0.2,1.65,0.2,-0.4,1.65,0.0019378454307405599
0.95,-0.2,2.0,0.2,-0.4,2.0,0.0018856933727112862
0.95,0.0,0.6,1.2,0.0,0.6,0.010812221701988298
0.95,0.0,0.95,0.7,0.0,1.65,0.00014707246368650972
0.95,0.0,1.2999999999999998,0.2,0.0,2.0,0.00010686560582282241
0.95,0.0,1.65,0.2,0.0,2.0,0.0002722241040853002
0.95,0.0,2.0,0.2,0.0,2.0,0.0003679491358716761
0.95,0.20000000000000007,0.6,0.2,0.4,0.6,0.044024379187788946
0.95,0.20000000000000007,0.95,0.2,0.4,0.6,0.006881477402530083
0.95,0.20000000000000007,1.2999999999999998,0.2,0.4,0.95,0.0038039476830601013
0.95,0.20000000000000007,1.65,0.2,0.4,1.65,0.0015331292723050041
0.95,0.20000000000000007,2.0,0.2,0.20000000000000007,1.2999999999999998,0.0014996378651120704
0.95,0.4,0.6,0.2,0.4,0.6,0.11228594819635328
0.95,0.4,0.95,0.2,0.4,0.6,0.05044486175036127
0.95,0.4,1.2999999999999998,0.2,0.4,0.6,0.014785593797334386
0.95,0.4,1.65,0.2,0.4,0.95,0.00760080360289807
0.95,0.4,2.0,0.2,0.4,1.2999999999999998,0.004565458892705175
1.2,-0.4,0.6,0.2,-0.4,0.6,0.09734503321046414
1.2,-0.4,0.95,0.2,-0.4,0.6,0.07222240746944238
1.2,-0.4,1.2999999999999998,0.2,-0.4,0.6,0.02202024401378565
1.2,-0.4,1.65,0.2,-0.4,0.6,0.018515198424929828
1.2,-0.4,2.0,0.2,-0.4,0.95,0.0074412235331343946
1.2,-0.2,0.6,1.2,-0.4,0.6,0.07246367551290006
1.2,-0.2,0.95,0.2,-0.4,0.6,0.01723920737340666
1.2,-0.2,1.2999999999999998,0.2,-0.4,0.6,0.009108030674102294
1.2,-0.2,1.65,0.2,-0.4,1.2999999999999998,0.0019015487113868714
1.2,-0.2,2.0,0.2,-0.4,2.0,0.0017009986756530658
1.2,0.0,0.6,1.2,0.0,0.6,0.02109148310314558
1.2,0.0,0.95,1.2,0.0,0.6,0.000682302375299131
1.2,0.0,1.2999999999999998,0.2,0.0,0.95,2.8419024928969276e-05
1.2,0.0,1.65,0.2,0.0,2.0,0.00011057625804530619
1.2,0.0,2.0,0.2,0.0,2.0,0.0002473352113842953
1.2,0.20000000000000007,0.6,1.2,0.4,0.6,0.06330740184408058
1.2,0.20000000000000007,0.95,0.2,0.4,0.6,0.01700597584512037
1.2,0.20000000000000007,1.2999999999999998,0.2,0.4,0.6,0.009461554813807987
1.2,0.20000000000000007,1.65,0.2,0.4,1.2999999999999998,0.0015570811077509651
1.2,0.20000000000000007,2.0,0.2,0.4,2.0,0.001321963227987501
1.2,0.4,0.6,0.2,0.4,0.6,0.09416004012054723
1.2,0.4,0.95,0.2,0.4,0.6,0.06898785462234379
1.2,0.4,1.2999999999999998,0.2,0.4,0.6,0.02018883452877189
1.2,0.4,1.65,0.2,0.4,0.95,0.01739642391881136
1.2,0.4,2.0,0.2,0.4,0.95,0.006949402321131259
