source_coupling,source_field,source_temperature,target_coupling,target_field,target_temperature,fit_error
0.2,-0.4,0.6,0.2,-0.4,0.6,0.03825894790684227
0.2,-0.4,0.95,0.2,-0.4,0.95,0.01773558537335852
0.2,-0.4,1.2999999999999998,0.2,-0.4,1.2999999999999998,0.008983739428785588
0.2,-0.4,1.65,0.2,-0.4,1.65,0.0054023688636747925
0.2,-0.4,2.0,0.2,-0.4,2.0,0.003702365940718466
0.2,-0.2,0.6,0.2,-0.4,1.2999999999999998,0.00934787122654694
0.2,-0.2,0.95,0.2,-0.4,2.0,0.003958994459713585
0.2,-0.2,1.2999999999999998,0.2,-0.2,1.65,0.0031877420333540148
0.2,-0.2,1.65,0.2,-0.2,1.65,0.0020304615801129402
0.2,-0.2,2.0,0.2,-0.2,2.0,0.001501135744072594
0.2,0.0,0.6,0.2,0.0,2.0,0.0005977053276624468
0.2,0.0,0.95,0.2,0.0,2.0,0.0005977053276624468
0.2,0.0,1.2999999999999998,0.2,0.0,2.0,0.0005977053276624468
0.2,0.0,1.65,0.2,0.0,2.0,0.0005977053276624468
0.2,0.0,2.0,0.2,0.0,2.0,0.0005977053276624468
0.2,0.20000000000000007,0.6,0.2,0.4,1.2999999999999998,0.00781919781756896
0.2,0.20000000000000007,0.95,0.2,0.4,2.0,0.00302255498530313
0.2,0.20000000000000007,1.2999999999999998,0.2,0.20000000000000007,1.65,0.0022751263061412015
0.2,0.20000000000000007,1.65,0.2,0.20000000000000007,2.0,0.001463515548892136
0.2,0.20000000000000007,2.0,0.2,0.20000000000000007,2.0,0.0010923297141289786
0.2,0.4,0.6,0.2,0.4,0.6,0.035681311444855875
0.2,0.4,0.95,0.2,0.4,1.2999999999999998,0.015182184824423794
0.2,0.4,1.2999999999999998,0.2,0.4,1.65,0.007640403838412742
0.2,0.4,1.65,0.2,0.4,1.65,0.004430654564683323
0.2,0.4,2.0,0.2,0.4,2.0,0.0028906117077965496
0.45,-0.4,0.6,0.2,-0.4,0.6,0.03825894790684227
0.45,-0.4,0.95,0.2,-0.4,0.95,0.01773558537335852
0.45,-0.4,1.2999999999999998,0.2,-0.4,1.2999999999999998,0.008983739428785588
0.45,-0.4,1.65,0.2,-0.4,1.65,0.0054023688636747925
0.45,-0.4,2.0,0.2,-0.4,2.0,0.003702365940718466
0.45,-0.2,0.6,0.2,-0.4,1.2999999999999998,0.00934787122654694
0.45,-0.2,0.95,0.2,-0.4,2.0,0.003958994459713585
0.45,-0.2,1.2999999999999998,0.2,-0.2,1.65,0.0031877420333540148
0.45,-0.2,1.65,0.2,-0.2,1.65,0.0020304615801129402
0.45,-0.2,2.0,0.2,-0.2,2.0,0.001501135744072594
0.45,0.0,0.6,0.2,0.0,2.0,0.0005977053276624468
0.45,0.0,0.95,0.2,0.0,2.0,0.0005977053276624468
0.45,0.0,1.2999999999999998,0.2,0.0,2.0,0.0005977053276624468
0.45,0.0,1.65,0.2,0.0,2.0,0.0005977053276624468
0.45,0.0,2.0,0.2,0.0,2.0,0.0005977053276624468
0.45,0.20000000000000007,0.6,0.2,0.4,1.2999999999999998,0.00781919781756896
0.45,0.20000000000000007,0.95,0.2,0.4,2.0,0.00302255498530313
0.45,0.20000000000000007,1.2999999999999998,0.2,0.20000000000000007,1.65,0.0022751263061412015
0.45,0.20000000000000007,1.65,0.2,0.20000000000000007,2.0,0.001463515548892136
0.45,0.20000000000000007,2.0,0.2,0.20000000000000007,2.0,0.0010923297141289786
0.45,0.4,0.6,0.2,0.4,0.6,0.035681311444855875
0.45,0.4,0.95,0.2,0.4,1.2999999999999998,0.015182184824423794
0.45,0.4,1.2999999999999998,0.2,0.4,1.65,0.007640403838412742
