source_coupling,source_field,source_temperature,target_coupling,target_field,target_temperature,fit_error
0.7,0.20000000000000007,1.2999999999999998,1.2,0.4,0.6,0.007725125666948438
0.7,0.20000000000000007,1.65,1.2,0.4,0.6,0.0025908417870133655
0.7,0.20000000000000007,2.0,0.7,0.4,0.6,0.001935284776303156
0.7,0.4,0.6,1.2,0.4,0.6,0.2979419467573724
0.7,0.4,0.95,1.2,0.4,0.6,0.1402241048683988
0.7,0.4,1.2999999999999998,1.2,0.4,0.6,0.05560987686837672
0.7,0.4,1.65,1.2,0.4,0.6,0.022255552054695017
0.7,0.4,2.0,1.2,0.4,0.6,0.009259946371775438
0.95,-0.4,0.6,1.2,-0.4,0.6,0.28671918828377047
0.95,-0.4,0.95,1.2,-0.4,0.6,0.16892131846556144
0.95,-0.4,1.2999999999999998,1.2,-0.4,0.6,0.0751566289865134
0.95,-0.4,1.65,1.2,-0.4,0.6,0.03138583842578063
0.95,-0.4,2.0,1.2,-0.4,0.6,0.01347899704731026
0.95,-0.2,0.6,1.2,-0.4,0.6,0.11880213538585235
0.95,-0.2,0.95,1.2,-0.4,0.6,0.04924046350172898
0.95,-0.2,1.2999999999999998,1.2,-0.4,0.6,0.013706332595330448
0.95,-0.2,1.65,1.2,-0.4,0.6,0.004850031538742536
0.95,-0.2,2.0,0.7,-0.4,0.6,0.00327909878121709
0.95,0.0,0.6,1.2,0.0,0.6,0.03171666957898129
0.95,0.0,0.95,1.2,0.0,0.6,0.0057622064414021915
0.95,0.0,1.2999999999999998,1.2,0.0,0.6,0.0021126927861236165
0.95,0.0,1.65,1.2,0.0,0.6,0.0012940137217303538
0.95,0.0,2.0,1.2,0.0,0.6,0.000961124461404703
0.95,0.20000000000000007,0.6,1.2,0.4,0.6,0.13243119728048613
0.95,0.20000000000000007,0.95,1.2,0.4,0.6,0.054787337320340815
0.95,0.20000000000000007,1.2999999999999998,1.2,0.4,0.6,0.014940152708524376
0.95,0.20000000000000007,1.65,1.2,0.4,0.6,0.004511699068781665
0.95,0.20000000000000007,2.0,0.95,0.4,0.6,0.0026007201682168
0.95,0.4,0.6,1.2,0.4,0.6,0.2949229271392861
0.95,0.4,0.95,1.2,0.4,0.6,0.1762819974000124
0.95,0.4,1.2999999999999998,1.2,0.4,0.6,0.07954766127591549
0.95,0.4,1.65,1.2,0.4,0.6,0.03351462232407513
0.95,0.4,2.0,1.2,0.4,0.6,0.014338060274377467
1.2,-0.4,0.6,1.2,-0.4,0.6,0.24962405222716869
1.2,-0.4,0.95,1.2,-0.4,0.6,0.18331882705330318
1.2,-0.4,1.2999999999999998,1.2,-0.4,0.6,0.09677587352200352
1.2,-0.4,1.65,1.2,-0.4,0.6,0.044003119369230334
1.2,-0.4,2.0,1.2,-0.4,0.6,0.019625657941069213
1.2,-0.2,0.6,1.2,-0.4,0.6,0.1014954820967769
1.2,-0.2,0.95,1.2,-0.4,0.6,0.0577374084457914
1.2,-0.2,1.2999999999999998,1.2,-0.4,0.6,0.021541062375928215
1.2,-0.2,1.65,1.2,-0.4,0.6,0.0076858940585928055
1.2,-0.2,2.0,0.95,-0.4,0.6,0.004350522176681259
1.2,0.0,0.6,1.2,0.20000000000000007,0.6,0.04744701339313866
1.2,0.0,0.95,1.2,0.0,0.6,0.01530377705562568
1.2,0.0,1.2999999999999998,1.2,0.0,0.6,0.004248571758444326
1.2,0.0,1.65,1.2,0.0,0.6,0.0020881490237786857
1.2,0.0,2.0,1.2,0.0,0.6,0.0013926991664342063
1.2,0.20000000000000007,0.6,1.2,0.4,0.6,0.1142088224737666
1.2,0.20000000000000007,0.95,1.2,0.4,0.6,0.06652659949343798
1.2,0.20000000000000007,1.2999999999999998,1.2,0.4,0.6,0.02433415694249879
1.2,0.20000000000000007,1.65,1.2,0.4,0.6,0.007860214136682506
1.2,0.20000000000000007,2.0,1.2,0.4,0.6,0.003552019610099879
1.2,0.4,0.6,1.2,0.4,0.6,0.25902778737362436
1.2,0.4,0.95,1.2,0.4,0.6,0.19242505250912453
1.2,0.4,1.2999999999999998,1.2,0.4,0.6,0.10304471942121433
1.2,0.4,1.65,1.2,0.4,0.6,0.04735364132597973
1.2,0.4,2.0,1.2,0.4,0.6,0.02114266647083851
